"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","CPI","FOOD","IDX2015","M","2011-06",101.1671,
"CHE","CPI","FOOD","IDX2015","M","2011-07",100.3886,
"CHE","CPI","FOOD","IDX2015","M","2011-08",99.82973,
"CHE","CPI","FOOD","IDX2015","M","2011-09",98.82961,
"CHE","CPI","FOOD","IDX2015","M","2011-10",98.45949,
"CHE","CPI","FOOD","IDX2015","M","2011-11",97.27355,
"CHE","CPI","FOOD","IDX2015","M","2011-12",97.51292,
"CHE","CPI","FOOD","IDX2015","M","2012-01",98.09843,
"CHE","CPI","FOOD","IDX2015","M","2012-02",98.36054,
"CHE","CPI","FOOD","IDX2015","M","2012-03",98.8447,
"CHE","CPI","FOOD","IDX2015","M","2012-04",98.24348,
"CHE","CPI","FOOD","IDX2015","M","2012-05",99.18724,
"CHE","CPI","FOOD","IDX2015","M","2012-06",99.39077,
"CHE","CPI","FOOD","IDX2015","M","2012-07",99.41029,
"CHE","CPI","FOOD","IDX2015","M","2012-08",98.74364,
"CHE","CPI","FOOD","IDX2015","M","2012-09",98.55612,
"CHE","CPI","FOOD","IDX2015","M","2012-10",98.89634,
"CHE","CPI","FOOD","IDX2015","M","2012-11",98.07941,
"CHE","CPI","FOOD","IDX2015","M","2012-12",98.33125,
"CHE","CPI","FOOD","IDX2015","M","2013-01",99.11597,
"CHE","CPI","FOOD","IDX2015","M","2013-02",98.83253,
"CHE","CPI","FOOD","IDX2015","M","2013-03",99.30511,
"CHE","CPI","FOOD","IDX2015","M","2013-04",99.24502,
"CHE","CPI","FOOD","IDX2015","M","2013-05",100.0089,
"CHE","CPI","FOOD","IDX2015","M","2013-06",100.4043,
"CHE","CPI","FOOD","IDX2015","M","2013-07",101.3871,
"CHE","CPI","FOOD","IDX2015","M","2013-08",100.2966,
"CHE","CPI","FOOD","IDX2015","M","2013-09",100.6446,
"CHE","CPI","FOOD","IDX2015","M","2013-10",99.78967,
"CHE","CPI","FOOD","IDX2015","M","2013-11",99.77175,
"CHE","CPI","FOOD","IDX2015","M","2013-12",99.82389,
"CHE","CPI","FOOD","IDX2015","M","2014-01",100.1955,
"CHE","CPI","FOOD","IDX2015","M","2014-02",99.90925,
"CHE","CPI","FOOD","IDX2015","M","2014-03",100.5617,
"CHE","CPI","FOOD","IDX2015","M","2014-04",99.9785,
"CHE","CPI","FOOD","IDX2015","M","2014-05",101.0883,
"CHE","CPI","FOOD","IDX2015","M","2014-06",101.5452,
"CHE","CPI","FOOD","IDX2015","M","2014-07",101.6638,
"CHE","CPI","FOOD","IDX2015","M","2014-08",101.7407,
"CHE","CPI","FOOD","IDX2015","M","2014-09",101.9084,
"CHE","CPI","FOOD","IDX2015","M","2014-10",100.6118,
"CHE","CPI","FOOD","IDX2015","M","2014-11",100.4576,
"CHE","CPI","FOOD","IDX2015","M","2014-12",99.99783,
"CHE","CPI","FOOD","IDX2015","M","2015-01",100.5065,
"CHE","CPI","FOOD","IDX2015","M","2015-02",99.84815,
"CHE","CPI","FOOD","IDX2015","M","2015-03",99.52132,
"CHE","CPI","FOOD","IDX2015","M","2015-04",99.46757,
"CHE","CPI","FOOD","IDX2015","M","2015-05",99.91489,
"CHE","CPI","FOOD","IDX2015","M","2015-06",100.7304,
"CHE","CPI","FOOD","IDX2015","M","2015-07",100.1715,
"CHE","CPI","FOOD","IDX2015","M","2015-08",100.5932,
"CHE","CPI","FOOD","IDX2015","M","2015-09",100.5477,
"CHE","CPI","FOOD","IDX2015","M","2015-10",100.0411,
"CHE","CPI","FOOD","IDX2015","M","2015-11",99.8869,
"CHE","CPI","FOOD","IDX2015","M","2015-12",98.77072,
"CHE","CPI","FOOD","IDX2015","M","2016-01",99.09564,
"CHE","CPI","FOOD","IDX2015","M","2016-02",99.4419,
"CHE","CPI","FOOD","IDX2015","M","2016-03",99.457,
"CHE","CPI","FOOD","IDX2015","M","2016-04",99.54075,
"CHE","CPI","FOOD","IDX2015","M","2016-05",100.1272,
"CHE","CPI","FOOD","IDX2015","M","2016-06",101.3568,
"CHE","CPI","FOOD","IDX2015","M","2016-07",101.4196,
"CHE","CPI","FOOD","IDX2015","M","2016-08",101.8902,
"CHE","CPI","FOOD","IDX2015","M","2016-09",101.1557,
"CHE","CPI","FOOD","IDX2015","M","2016-10",100.8654,
"CHE","CPI","FOOD","IDX2015","M","2016-11",100.6571,
"CHE","CPI","FOOD","IDX2015","M","2016-12",99.67825,
"CHE","CPI","FOOD","IDX2015","M","2017-01",100.0014,
"CHE","CPI","FOOD","IDX2015","M","2017-02",101.2555,
"CHE","CPI","FOOD","IDX2015","M","2017-03",100.0352,
"CHE","CPI","FOOD","IDX2015","M","2017-04",99.51367,
"CHE","CPI","FOOD","IDX2015","M","2017-05",100.8425,
"CHE","CPI","FOOD","IDX2015","M","2017-06",100.7623,
"CHE","CPI","FOOD","IDX2015","M","2017-07",101.7276,
"CHE","CPI","FOOD","IDX2015","M","2017-08",101.53,
"CHE","CPI","FOOD","IDX2015","M","2017-09",101.4746,
"CHE","CPI","FOOD","IDX2015","M","2017-10",101.2477,
"CHE","CPI","FOOD","IDX2015","M","2017-11",100.9914,
"CHE","CPI","FOOD","IDX2015","M","2017-12",100.3039,
"CHE","CPI","FOOD","IDX2015","M","2018-01",101.0473,
"CHE","CPI","FOOD","IDX2015","M","2018-02",100.8426,
"CHE","CPI","FOOD","IDX2015","M","2018-03",100.9765,
"CHE","CPI","FOOD","IDX2015","M","2018-04",100.8818,
"CHE","CPI","FOOD","IDX2015","M","2018-05",102.4391,
"CHE","CPI","FOOD","IDX2015","M","2018-06",102.9004,
"CHE","CPI","FOOD","IDX2015","M","2018-07",103.2322,
"CHE","CPI","FOOD","IDX2015","M","2018-08",102.6003,
"CHE","CPI","FOOD","IDX2015","M","2018-09",103.0286,
"CHE","CPI","FOOD","IDX2015","M","2018-10",102.9394,
"CHE","CPI","FOOD","IDX2015","M","2018-11",102.2756,
"CHE","CPI","FOOD","IDX2015","M","2018-12",101.7886,
"CHE","CPI","FOOD","IDX2015","M","2019-01",101.904,
"CHE","CPI","FOOD","IDX2015","M","2019-02",102.3213,
"CHE","CPI","FOOD","IDX2015","M","2019-03",102.0305,
"CHE","CPI","FOOD","IDX2015","M","2019-04",102.1234,
"CHE","CPI","FOOD","IDX2015","M","2019-05",102.6494,
"CHE","CPI","FOOD","IDX2015","M","2019-06",103.0402,
"CHE","CPI","FOOD","IDX2015","M","2019-07",102.8488,
"CHE","CPI","FOOD","IDX2015","M","2019-08",102.9344,
"CHE","CPI","FOOD","IDX2015","M","2019-09",102.6801,
"CHE","CPI","FOOD","IDX2015","M","2019-10",101.6767,
"CHE","CPI","FOOD","IDX2015","M","2019-11",101.0368,
"CHE","CPI","FOOD","IDX2015","M","2019-12",101.0811,
"CHE","CPI","FOOD","IDX2015","M","2020-01",100.9137,
"CHE","CPI","FOOD","IDX2015","M","2020-02",100.9871,
"CHE","CPI","FOOD","IDX2015","M","2020-03",101.6899,
"CHE","CPI","FOOD","IDX2015","M","2020-04",102.4072,
"CHE","CPI","FOOD","IDX2015","M","2020-05",103.0473,
"CHE","CPI","FOOD","IDX2015","M","2020-06",104.0586,
"CHE","CPI","FOOD","IDX2015","M","2020-07",103.5476,
"CHE","CPI","FOOD","IDX2015","M","2020-08",103.1055,
"CHE","CPI","FOOD","IDX2015","M","2020-09",103.1562,
"CHE","CPI","FOOD","IDX2015","M","2020-10",102.4718,
"CHE","CPI","FOOD","IDX2015","M","2020-11",101.4193,
"CHE","CPI","FOOD","IDX2015","M","2020-12",100.6567,
"CHE","CPI","FOOD","IDX2015","M","2021-01",100.645,
"CHE","CPI","FOOD","IDX2015","M","2021-02",100.4793,
"CHE","CPI","FOOD","IDX2015","M","2021-03",100.1439,
"CHE","CPI","FOOD","IDX2015","M","2021-04",100.3999,
"CHE","CPI","FOOD","IDX2015","M","2021-05",100.9247,
"CHE","CPI","FOOD","IDX2015","M","2021-06",101.1602,
"CHE","CPI","FOOD","IDX2015","M","2021-07",101.4427,
"CHE","CPI","FOOD","IDX2015","M","2021-08",101.9165,
"CHE","CPI","FOOD","IDX2015","M","2021-09",101.3749,
"CHE","CPI","FOOD","IDX2015","M","2021-10",100.4663,
"CHE","CPI","FOOD","IDX2015","M","2021-11",99.74266,
"CHE","CPI","FOOD","IDX2015","M","2021-12",99.23636,
"CHE","CPI","FOOD","IDX2015","M","2022-01",99.11507,
"CHE","CPI","FOOD","IDX2015","M","2022-02",99.35745,
"CHE","CPI","FOOD","IDX2015","M","2022-03",100.1877,
"CHE","CPI","FOOD","IDX2015","M","2022-04",100.1473,
"CHE","CPI","FOOD","IDX2015","M","2022-05",101.9863,
"CHE","CPI","FOOD","IDX2015","M","2022-06",103.0772,
"CHE","CPI","FOOD","IDX2015","M","2022-07",103.3703,
"CHE","CPI","FOOD","IDX2015","M","2022-08",104.4205,
"CHE","CPI","FOOD","IDX2015","M","2022-09",104.2809,
"CHE","CPI","FOOD","IDX2015","M","2022-10",104.6503,
"CHE","CPI","FOOD","IDX2015","M","2022-11",104.1329,
"CHE","CPI","FOOD","IDX2015","M","2022-12",103.2455,
"CHE","CPI","FOOD","IDX2015","M","2023-01",104.6855,
"CHE","CPI","FOOD","IDX2015","M","2023-02",105.7996,
"CHE","CPI","FOOD","IDX2015","M","2023-03",106.5161,
"CHE","CPI","FOOD","IDX2015","M","2023-04",105.6052,
"CHE","CPI","FOOD","IDX2015","M","2023-05",107.3697,
"CHE","CPI","FOOD","IDX2015","M","2023-06",108.3782,
"CHE","CPI","FOOD","IDX2015","M","2023-07",108.8619,
"CHE","CPI","FOOD","IDX2015","M","2023-08",108.7393,
"CHE","CPI","FOOD","IDX2015","M","2023-09",108.2356,
"CHE","CPI","FOOD","IDX2015","M","2023-10",108.0719,
"CHE","CPI","FOOD","IDX2015","M","2023-11",107.4657,
"CHE","CPI","TOT","IDX2015","M","1955-01",23.0275,
"CHE","CPI","TOT","IDX2015","M","1955-02",22.94759,
"CHE","CPI","TOT","IDX2015","M","1955-03",22.92037,
"CHE","CPI","TOT","IDX2015","M","1955-04",22.93442,
"CHE","CPI","TOT","IDX2015","M","1955-05",23.01432,
"CHE","CPI","TOT","IDX2015","M","1955-06",23.01432,
"CHE","CPI","TOT","IDX2015","M","1955-07",23.0275,
"CHE","CPI","TOT","IDX2015","M","1955-08",23.08106,
"CHE","CPI","TOT","IDX2015","M","1955-09",23.12057,
"CHE","CPI","TOT","IDX2015","M","1955-10",23.16096,
"CHE","CPI","TOT","IDX2015","M","1955-11",23.18731,
"CHE","CPI","TOT","IDX2015","M","1955-12",23.18731,
"CHE","CPI","TOT","IDX2015","M","1956-01",23.05384,
"CHE","CPI","TOT","IDX2015","M","1956-02",23.1074,
"CHE","CPI","TOT","IDX2015","M","1956-03",23.17413,
"CHE","CPI","TOT","IDX2015","M","1956-04",23.13462,
"CHE","CPI","TOT","IDX2015","M","1956-05",23.37521,
"CHE","CPI","TOT","IDX2015","M","1956-06",23.4279,
"CHE","CPI","TOT","IDX2015","M","1956-07",23.45512,
"CHE","CPI","TOT","IDX2015","M","1956-08",23.53502,
"CHE","CPI","TOT","IDX2015","M","1956-09",23.57541,
"CHE","CPI","TOT","IDX2015","M","1956-10",23.60176,
"CHE","CPI","TOT","IDX2015","M","1956-11",23.66849,
"CHE","CPI","TOT","IDX2015","M","1956-12",23.69483,
"CHE","CPI","TOT","IDX2015","M","1957-01",23.65532,
"CHE","CPI","TOT","IDX2015","M","1957-02",23.61493,
"CHE","CPI","TOT","IDX2015","M","1957-03",23.54819,
"CHE","CPI","TOT","IDX2015","M","1957-04",23.6281,
"CHE","CPI","TOT","IDX2015","M","1957-05",23.77562,
"CHE","CPI","TOT","IDX2015","M","1957-06",23.78879,
"CHE","CPI","TOT","IDX2015","M","1957-07",23.84235,
"CHE","CPI","TOT","IDX2015","M","1957-08",23.97582,
"CHE","CPI","TOT","IDX2015","M","1957-09",24.02938,
"CHE","CPI","TOT","IDX2015","M","1957-10",24.10928,
"CHE","CPI","TOT","IDX2015","M","1957-11",24.17602,
"CHE","CPI","TOT","IDX2015","M","1957-12",24.17602,
"CHE","CPI","TOT","IDX2015","M","1958-01",24.10928,
"CHE","CPI","TOT","IDX2015","M","1958-02",24.10928,
"CHE","CPI","TOT","IDX2015","M","1958-03",24.10928,
"CHE","CPI","TOT","IDX2015","M","1958-04",24.1365,
"CHE","CPI","TOT","IDX2015","M","1958-05",24.34549,
"CHE","CPI","TOT","IDX2015","M","1958-06",24.36305,
"CHE","CPI","TOT","IDX2015","M","1958-07",24.36305,
"CHE","CPI","TOT","IDX2015","M","1958-08",24.39027,
"CHE","CPI","TOT","IDX2015","M","1958-09",24.42978,
"CHE","CPI","TOT","IDX2015","M","1958-10",24.41661,
"CHE","CPI","TOT","IDX2015","M","1958-11",24.42978,
"CHE","CPI","TOT","IDX2015","M","1958-12",24.39027,
"CHE","CPI","TOT","IDX2015","M","1959-01",24.24275,
"CHE","CPI","TOT","IDX2015","M","1959-02",24.16197,
"CHE","CPI","TOT","IDX2015","M","1959-03",24.12245,
"CHE","CPI","TOT","IDX2015","M","1959-04",24.02938,
"CHE","CPI","TOT","IDX2015","M","1959-05",24.05572,
"CHE","CPI","TOT","IDX2015","M","1959-06",24.02938,
"CHE","CPI","TOT","IDX2015","M","1959-07",24.02938,
"CHE","CPI","TOT","IDX2015","M","1959-08",24.10928,
"CHE","CPI","TOT","IDX2015","M","1959-09",24.19007,
"CHE","CPI","TOT","IDX2015","M","1959-10",24.22958,
"CHE","CPI","TOT","IDX2015","M","1959-11",24.25592,
"CHE","CPI","TOT","IDX2015","M","1959-12",24.24275,
"CHE","CPI","TOT","IDX2015","M","1960-01",24.17602,
"CHE","CPI","TOT","IDX2015","M","1960-02",24.29631,
"CHE","CPI","TOT","IDX2015","M","1960-03",24.29631,
"CHE","CPI","TOT","IDX2015","M","1960-04",24.3367,
"CHE","CPI","TOT","IDX2015","M","1960-05",24.44295,
"CHE","CPI","TOT","IDX2015","M","1960-06",24.47017,
"CHE","CPI","TOT","IDX2015","M","1960-07",24.53691,
"CHE","CPI","TOT","IDX2015","M","1960-08",24.59047,
"CHE","CPI","TOT","IDX2015","M","1960-09",24.6572,
"CHE","CPI","TOT","IDX2015","M","1960-10",24.69671,
"CHE","CPI","TOT","IDX2015","M","1960-11",24.69671,
"CHE","CPI","TOT","IDX2015","M","1960-12",24.67037,
"CHE","CPI","TOT","IDX2015","M","1961-01",24.60364,
"CHE","CPI","TOT","IDX2015","M","1961-02",24.61681,
"CHE","CPI","TOT","IDX2015","M","1961-03",24.61681,
"CHE","CPI","TOT","IDX2015","M","1961-04",24.61681,
"CHE","CPI","TOT","IDX2015","M","1961-05",24.80384,
"CHE","CPI","TOT","IDX2015","M","1961-06",24.84423,
"CHE","CPI","TOT","IDX2015","M","1961-07",24.89779,
"CHE","CPI","TOT","IDX2015","M","1961-08",25.01721,
"CHE","CPI","TOT","IDX2015","M","1961-09",25.0576,
"CHE","CPI","TOT","IDX2015","M","1961-10",25.16473,
"CHE","CPI","TOT","IDX2015","M","1961-11",25.51157,
"CHE","CPI","TOT","IDX2015","M","1961-12",25.53879,
"CHE","CPI","TOT","IDX2015","M","1962-01",25.56513,
"CHE","CPI","TOT","IDX2015","M","1962-02",25.63274,
"CHE","CPI","TOT","IDX2015","M","1962-03",25.67225,
"CHE","CPI","TOT","IDX2015","M","1962-04",25.79255,
"CHE","CPI","TOT","IDX2015","M","1962-05",25.99275,
"CHE","CPI","TOT","IDX2015","M","1962-06",26.05949,
"CHE","CPI","TOT","IDX2015","M","1962-07",26.13939,
"CHE","CPI","TOT","IDX2015","M","1962-08",26.24652,
"CHE","CPI","TOT","IDX2015","M","1962-09",26.23247,
"CHE","CPI","TOT","IDX2015","M","1962-10",26.19383,
"CHE","CPI","TOT","IDX2015","M","1962-11",26.31325,
"CHE","CPI","TOT","IDX2015","M","1962-12",26.36681,
"CHE","CPI","TOT","IDX2015","M","1963-01",26.4476,
"CHE","CPI","TOT","IDX2015","M","1963-02",26.6074,
"CHE","CPI","TOT","IDX2015","M","1963-03",26.6074,
"CHE","CPI","TOT","IDX2015","M","1963-04",26.64779,
"CHE","CPI","TOT","IDX2015","M","1963-05",26.80761,
"CHE","CPI","TOT","IDX2015","M","1963-06",26.87434,
"CHE","CPI","TOT","IDX2015","M","1963-07",26.9279,
"CHE","CPI","TOT","IDX2015","M","1963-08",27.00781,
"CHE","CPI","TOT","IDX2015","M","1963-09",27.08771,
"CHE","CPI","TOT","IDX2015","M","1963-10",27.19484,
"CHE","CPI","TOT","IDX2015","M","1963-11",27.35552,
"CHE","CPI","TOT","IDX2015","M","1963-12",27.38187,
"CHE","CPI","TOT","IDX2015","M","1964-01",27.40821,
"CHE","CPI","TOT","IDX2015","M","1964-02",27.4486,
"CHE","CPI","TOT","IDX2015","M","1964-03",27.46177,
"CHE","CPI","TOT","IDX2015","M","1964-04",27.63563,
"CHE","CPI","TOT","IDX2015","M","1964-05",27.78227,
"CHE","CPI","TOT","IDX2015","M","1964-06",27.74275,
"CHE","CPI","TOT","IDX2015","M","1964-07",27.75593,
"CHE","CPI","TOT","IDX2015","M","1964-08",27.82266,
"CHE","CPI","TOT","IDX2015","M","1964-09",27.87622,
"CHE","CPI","TOT","IDX2015","M","1964-10",27.95613,
"CHE","CPI","TOT","IDX2015","M","1964-11",27.98335,
"CHE","CPI","TOT","IDX2015","M","1964-12",28.02286,
"CHE","CPI","TOT","IDX2015","M","1965-01",28.0492,
"CHE","CPI","TOT","IDX2015","M","1965-02",28.14316,
"CHE","CPI","TOT","IDX2015","M","1965-03",28.15721,
"CHE","CPI","TOT","IDX2015","M","1965-04",28.25028,
"CHE","CPI","TOT","IDX2015","M","1965-05",28.55761,
"CHE","CPI","TOT","IDX2015","M","1965-06",28.66385,
"CHE","CPI","TOT","IDX2015","M","1965-07",28.74376,
"CHE","CPI","TOT","IDX2015","M","1965-08",28.90445,
"CHE","CPI","TOT","IDX2015","M","1965-09",28.98435,
"CHE","CPI","TOT","IDX2015","M","1965-10",29.0783,
"CHE","CPI","TOT","IDX2015","M","1965-11",29.33207,
"CHE","CPI","TOT","IDX2015","M","1965-12",29.3988,
"CHE","CPI","TOT","IDX2015","M","1966-01",29.55861,
"CHE","CPI","TOT","IDX2015","M","1966-02",29.63852,
"CHE","CPI","TOT","IDX2015","M","1966-03",29.67979,
"CHE","CPI","TOT","IDX2015","M","1966-04",29.7193,
"CHE","CPI","TOT","IDX2015","M","1966-05",30.09248,
"CHE","CPI","TOT","IDX2015","M","1966-06",30.05384,
"CHE","CPI","TOT","IDX2015","M","1966-07",30.05384,
"CHE","CPI","TOT","IDX2015","M","1966-08",30.14692,
"CHE","CPI","TOT","IDX2015","M","1966-09",30.17326,
"CHE","CPI","TOT","IDX2015","M","1966-10",30.24,
"CHE","CPI","TOT","IDX2015","M","1966-11",30.60089,
"CHE","CPI","TOT","IDX2015","M","1966-12",30.74752,
"CHE","CPI","TOT","IDX2015","M","1967-01",30.84148,
"CHE","CPI","TOT","IDX2015","M","1967-02",30.77474,
"CHE","CPI","TOT","IDX2015","M","1967-03",30.77474,
"CHE","CPI","TOT","IDX2015","M","1967-04",30.80109,
"CHE","CPI","TOT","IDX2015","M","1967-05",31.13563,
"CHE","CPI","TOT","IDX2015","M","1967-06",31.34813,
"CHE","CPI","TOT","IDX2015","M","1967-07",31.45877,
"CHE","CPI","TOT","IDX2015","M","1967-08",31.57994,
"CHE","CPI","TOT","IDX2015","M","1967-09",31.45877,
"CHE","CPI","TOT","IDX2015","M","1967-10",31.42803,
"CHE","CPI","TOT","IDX2015","M","1967-11",31.73009,
"CHE","CPI","TOT","IDX2015","M","1967-12",31.82053,
"CHE","CPI","TOT","IDX2015","M","1968-01",31.88112,
"CHE","CPI","TOT","IDX2015","M","1968-02",31.94171,
"CHE","CPI","TOT","IDX2015","M","1968-03",31.82053,
"CHE","CPI","TOT","IDX2015","M","1968-04",31.79068,
"CHE","CPI","TOT","IDX2015","M","1968-05",31.88112,
"CHE","CPI","TOT","IDX2015","M","1968-06",31.91097,
"CHE","CPI","TOT","IDX2015","M","1968-07",31.88112,
"CHE","CPI","TOT","IDX2015","M","1968-08",31.97156,
"CHE","CPI","TOT","IDX2015","M","1968-09",32.00142,
"CHE","CPI","TOT","IDX2015","M","1968-10",32.12171,
"CHE","CPI","TOT","IDX2015","M","1968-11",32.42377,
"CHE","CPI","TOT","IDX2015","M","1968-12",32.51421,
"CHE","CPI","TOT","IDX2015","M","1969-01",32.60465,
"CHE","CPI","TOT","IDX2015","M","1969-02",32.66524,
"CHE","CPI","TOT","IDX2015","M","1969-03",32.60465,
"CHE","CPI","TOT","IDX2015","M","1969-04",32.54494,
"CHE","CPI","TOT","IDX2015","M","1969-05",32.69509,
"CHE","CPI","TOT","IDX2015","M","1969-06",32.84612,
"CHE","CPI","TOT","IDX2015","M","1969-07",32.84612,
"CHE","CPI","TOT","IDX2015","M","1969-08",32.78641,
"CHE","CPI","TOT","IDX2015","M","1969-09",32.81539,
"CHE","CPI","TOT","IDX2015","M","1969-10",32.87598,
"CHE","CPI","TOT","IDX2015","M","1969-11",33.14818,
"CHE","CPI","TOT","IDX2015","M","1969-12",33.26847,
"CHE","CPI","TOT","IDX2015","M","1970-01",33.35892,
"CHE","CPI","TOT","IDX2015","M","1970-02",33.35892,
"CHE","CPI","TOT","IDX2015","M","1970-03",33.4195,
"CHE","CPI","TOT","IDX2015","M","1970-04",33.38877,
"CHE","CPI","TOT","IDX2015","M","1970-05",33.72068,
"CHE","CPI","TOT","IDX2015","M","1970-06",33.87171,
"CHE","CPI","TOT","IDX2015","M","1970-07",33.96215,
"CHE","CPI","TOT","IDX2015","M","1970-08",34.08245,
"CHE","CPI","TOT","IDX2015","M","1970-09",34.29407,
"CHE","CPI","TOT","IDX2015","M","1970-10",34.47495,
"CHE","CPI","TOT","IDX2015","M","1970-11",34.92716,
"CHE","CPI","TOT","IDX2015","M","1970-12",35.07819,
"CHE","CPI","TOT","IDX2015","M","1971-01",35.2898,
"CHE","CPI","TOT","IDX2015","M","1971-02",35.44083,
"CHE","CPI","TOT","IDX2015","M","1971-03",35.65157,
"CHE","CPI","TOT","IDX2015","M","1971-04",35.68142,
"CHE","CPI","TOT","IDX2015","M","1971-05",36.07304,
"CHE","CPI","TOT","IDX2015","M","1971-06",36.1029,
"CHE","CPI","TOT","IDX2015","M","1971-07",36.25481,
"CHE","CPI","TOT","IDX2015","M","1971-08",36.31451,
"CHE","CPI","TOT","IDX2015","M","1971-09",36.58584,
"CHE","CPI","TOT","IDX2015","M","1971-10",36.73687,
"CHE","CPI","TOT","IDX2015","M","1971-11",37.21981,
"CHE","CPI","TOT","IDX2015","M","1971-12",37.40069,
"CHE","CPI","TOT","IDX2015","M","1972-01",37.64128,
"CHE","CPI","TOT","IDX2015","M","1972-02",37.82305,
"CHE","CPI","TOT","IDX2015","M","1972-03",37.91261,
"CHE","CPI","TOT","IDX2015","M","1972-04",37.94334,
"CHE","CPI","TOT","IDX2015","M","1972-05",38.33584,
"CHE","CPI","TOT","IDX2015","M","1972-06",38.54746,
"CHE","CPI","TOT","IDX2015","M","1972-07",38.57731,
"CHE","CPI","TOT","IDX2015","M","1972-08",38.72746,
"CHE","CPI","TOT","IDX2015","M","1972-09",39.05938,
"CHE","CPI","TOT","IDX2015","M","1972-10",39.42114,
"CHE","CPI","TOT","IDX2015","M","1972-11",39.75305,
"CHE","CPI","TOT","IDX2015","M","1972-12",39.96467,
"CHE","CPI","TOT","IDX2015","M","1973-01",40.41688,
"CHE","CPI","TOT","IDX2015","M","1973-02",40.6882,
"CHE","CPI","TOT","IDX2015","M","1973-03",41.01924,
"CHE","CPI","TOT","IDX2015","M","1973-04",41.11055,
"CHE","CPI","TOT","IDX2015","M","1973-05",41.41174,
"CHE","CPI","TOT","IDX2015","M","1973-06",41.71291,
"CHE","CPI","TOT","IDX2015","M","1973-07",41.77438,
"CHE","CPI","TOT","IDX2015","M","1973-08",41.92541,
"CHE","CPI","TOT","IDX2015","M","1973-09",42.2863,
"CHE","CPI","TOT","IDX2015","M","1973-10",43.16086,
"CHE","CPI","TOT","IDX2015","M","1973-11",44.06615,
"CHE","CPI","TOT","IDX2015","M","1973-12",44.72998,
"CHE","CPI","TOT","IDX2015","M","1974-01",45.09174,
"CHE","CPI","TOT","IDX2015","M","1974-02",44.76071,
"CHE","CPI","TOT","IDX2015","M","1974-03",44.97057,
"CHE","CPI","TOT","IDX2015","M","1974-04",44.69925,
"CHE","CPI","TOT","IDX2015","M","1974-05",45.48424,
"CHE","CPI","TOT","IDX2015","M","1974-06",45.72571,
"CHE","CPI","TOT","IDX2015","M","1974-07",45.87674,
"CHE","CPI","TOT","IDX2015","M","1974-08",46.32895,
"CHE","CPI","TOT","IDX2015","M","1974-09",47.08234,
"CHE","CPI","TOT","IDX2015","M","1974-10",47.3844,
"CHE","CPI","TOT","IDX2015","M","1974-11",48.04734,
"CHE","CPI","TOT","IDX2015","M","1974-12",48.10793,
"CHE","CPI","TOT","IDX2015","M","1975-01",48.37925,
"CHE","CPI","TOT","IDX2015","M","1975-02",48.53028,
"CHE","CPI","TOT","IDX2015","M","1975-03",48.71204,
"CHE","CPI","TOT","IDX2015","M","1975-04",48.83234,
"CHE","CPI","TOT","IDX2015","M","1975-05",49.19411,
"CHE","CPI","TOT","IDX2015","M","1975-06",49.37499,
"CHE","CPI","TOT","IDX2015","M","1975-07",49.28455,
"CHE","CPI","TOT","IDX2015","M","1975-08",49.43558,
"CHE","CPI","TOT","IDX2015","M","1975-09",49.61558,
"CHE","CPI","TOT","IDX2015","M","1975-10",49.67705,
"CHE","CPI","TOT","IDX2015","M","1975-11",49.8272,
"CHE","CPI","TOT","IDX2015","M","1975-12",49.76661,
"CHE","CPI","TOT","IDX2015","M","1976-01",50.03881,
"CHE","CPI","TOT","IDX2015","M","1976-02",50.00808,
"CHE","CPI","TOT","IDX2015","M","1976-03",49.91764,
"CHE","CPI","TOT","IDX2015","M","1976-04",49.91764,
"CHE","CPI","TOT","IDX2015","M","1976-05",49.8272,
"CHE","CPI","TOT","IDX2015","M","1976-06",49.91764,
"CHE","CPI","TOT","IDX2015","M","1976-07",50.00808,
"CHE","CPI","TOT","IDX2015","M","1976-08",50.18896,
"CHE","CPI","TOT","IDX2015","M","1976-09",50.06867,
"CHE","CPI","TOT","IDX2015","M","1976-10",50.18896,
"CHE","CPI","TOT","IDX2015","M","1976-11",50.27941,
"CHE","CPI","TOT","IDX2015","M","1976-12",50.40058,
"CHE","CPI","TOT","IDX2015","M","1977-01",50.49014,
"CHE","CPI","TOT","IDX2015","M","1977-02",50.52176,
"CHE","CPI","TOT","IDX2015","M","1977-03",50.43044,
"CHE","CPI","TOT","IDX2015","M","1977-04",50.49014,
"CHE","CPI","TOT","IDX2015","M","1977-05",50.46029,
"CHE","CPI","TOT","IDX2015","M","1977-06",50.7922,
"CHE","CPI","TOT","IDX2015","M","1977-07",50.82293,
"CHE","CPI","TOT","IDX2015","M","1977-08",50.82293,
"CHE","CPI","TOT","IDX2015","M","1977-09",50.85279,
"CHE","CPI","TOT","IDX2015","M","1977-10",50.95465,
"CHE","CPI","TOT","IDX2015","M","1977-11",50.90372,
"CHE","CPI","TOT","IDX2015","M","1977-12",51.00557,
"CHE","CPI","TOT","IDX2015","M","1978-01",51.00557,
"CHE","CPI","TOT","IDX2015","M","1978-02",51.05562,
"CHE","CPI","TOT","IDX2015","M","1978-03",51.10655,
"CHE","CPI","TOT","IDX2015","M","1978-04",51.20841,
"CHE","CPI","TOT","IDX2015","M","1978-05",51.25934,
